gameId|name|releaseDate|userRating|criticRating|description|imageLink|lastUpdate
3178|E'Trauma Center: New Blood'|E'2007-11-20'|8.1|77|E'Keep your hands steady and your mind focused  this time around theres a lot more on the line. Every cut of the scalpel, every pinch of the forceps, each and every second that ticks by is of the absolute greatest importance. If you think it''s too much to handle alone, invite a friend to assist with the operation and work together to save patients from flat-lining. The adrenaline is pumping, lives are at stake, and only you can save the day. Have you got what it takes? At a remote hospital in Alaska, Dr. Markus Vaughn quietly toils, a surgeon who has forsaken the politics and power struggles of his former ward. He is content to use the power he has discovered within himself, the Healing Touch, to positively affect the lives of those in need. His partner is Valerie Blaylock, a promising young doctor eager to unlock her own dormant abilities. When the facility unexpectedly closes, they are forced to return to Concordia Medical Institute, where politics are more important than patients lives, and doctors more concerned with image than their ministration. There they are recruited into the government organization Caduceus, where they will learn of a conspiracy with dire ramifications, and their lives will be changed forever! For the first time in the series, work with a friend to race against the clock and save livessuccess will require teamwork and communication  Every second counts. Depend on a brand new medical team for support and advice as you tackle new emergencies. [Atlus USA]'|E'https://static.metacritic.com/images/products/games/8/d5c87453a537e92af07b936ee8cdb4c1-98.jpg'|E'2020-11-29 22:10:41'
3179|E'Mercury Meltdown Revolution'|E'2007-10-15'|7.5|77|E'Mercury Meltdown Revolution is a puzzle game that challenges players to immerse themselves in a colorful world of sci-fi machines, crazy characters, and bubbling test tubes.  Players take control of a liquid mercury blob, guiding it around traps, door switches, spikes, moving floors and other hazardous elements in order to complete the level. Mercury Meltdown Revolution Features: Full interaction using the Wii Remote tilt sensor; Advanced rendering techniques for improved graphical quality; Over 150+ challenging levels; Hidden Labs to unlock; State of the art blob physics; Bonus features to unlock. [Ignition Entertainment]'|E'https://static.metacritic.com/images/products/games/1/3ca458d0ba4edb842edaf0dce6b73f3b-98.jpg'|E'2020-11-29 22:10:41'
3180|E'Rayman Raving Rabbids'|E'2006-11-14'|7.8|76|E'Rayman Raving Rabbids marks the return of the iconic video-game hero, Rayman, in his funniest and zaniest adventure ever. When the world of Rayman is threatened by a devastating invasion of crazed, out-of-control bunnies Rayman must rise up against his furry foes to foil their wicked plans. Utilizing an array of amazing new abilities, and with the help of magical creatures, Rayman must break out all the moves to save his world from these delirious bunnies and their hare-raising antics. Combat the Ultra-Crazed Evil Rabbits  Take control of Rayman and his knack for attack to help save his world from the raving rabbids. They are mischievous, insane and completely out of control. There are several types of rabbids each with its own mischievous characteristics. Tame and control various creatures such as sharks, eagles, rhinos, spiders and angelfish. Rayman can master each animal''s unique capabilities to help in his battle against the devious rabbits. Customize and disguise Rayman. Go punk, pop, rock or hip hop to infiltrate the bunnies and foil their devious plans. Explore amazing free-roaming environments and beautiful epic landscapes that mix real and fantastical styles to create a visually stunning experience. [Ubisoft]'|E'https://static.metacritic.com/images/products/games/3/91f49e286be47a6d4631fe136461ccf8-98.jpg'|E'2020-11-29 22:10:41'
3181|E'Endless Ocean: Blue World'|E'2010-02-22'|8.7|76|E'(Also known as "Endless Ocean 2: Adventures of the Deep")  Endless Ocean: Blue World builds on the ocean experience first introduced with Endless Ocean.While the last game emphasized relaxation, this one is designed with more adventure in mind. Divers might find themselves escaping from or calming down attacking sharks, exploring shipwrecks or finding treasure. Endless Ocean: Blue World also has more creatures and improved graphics designed to fully immerse players in an ocean environment that they can freely explore at their own pace. [Nintendo]'|E'https://static.metacritic.com/images/products/games/3/803348430c4a3c2da78581348b79384a-98.jpg'|E'2020-11-29 22:10:41'
3182|E'Jungle Speed'|E'2009-01-12'|8.5|76|E'[WiiWare]  Jungle Speed is a lightning-fast card game for the entire family, where quick reflexes and a keen eye will put you on top. Flip your cards, watch your opponents and grab the totem at the right moment to win the game. Just when you think you''ve got it down, a new card can temporarily change the rules and keep you on the edge. Play starts when the first person flips a card. Moving around the table, symbols are revealed until two of the exposed cards match. Players with matching cards must then scramble to grasp the totem in the middle of the table; the loser gets the winner''s cards and anything in the pot. With paws flying, be the first person to get rid of all your cards and win the game. [Nintendo]'|E'https://static.metacritic.com/images/products/games/3/b5ced7d35fd1dde7134b01cfa8c64468-98.jpg'|E'2020-11-29 22:10:41'
3183|E'Guilty Gear XX Accent Core Plus'|E'2009-05-12'|7.6|76|E'The fighting franchise that launched an entirely new style of fighting games is celebrating its 10th anniversary with the most complete and definitive version of the game on the PlayStation 2, PlayStation Portable and Nintendo Wii. Follow the stories of the 25 crazy combatants and dish out a mind-numbing amount of insane combos that the series is known for. Discover the back story to all of your favorite characters in the Guilty Gear mythos, with fully voiced dialogue. Accent Core Plus marks the return of fan favorites Kliff Undersn and Justice, rounding out the cast of 25 playable characters. Create a three-man team in Versus Mode to find out which characters are the ultimate Guilty Gear team-up. Level up your characters abilities and traits in the re-tuned Survival Mode. [Aksys Games]'|E'https://static.metacritic.com/images/products/games/3/757857c80c5d11d0618c3b757ddddaaa-98.jpg'|E'2020-11-29 22:10:41'
3184|E'LEGO Harry Potter: Years 5-7'|E'2011-11-11'|7.5|76|E'Based on the last three Harry Potter books and final four films, LEGO Harry Potter: Years 5-7 takes players through Harry Potters heroic adventures in the Muggle and wizarding worlds. From Privet Drive in Little Whinging to Diagon Alley, Hogsmeade and Hogwarts  plus new locations including Grimmauld Place, the Ministry of Magic, and Godrics Hollow  players will encounter new faces, new challenges and new magic, preparing them for the ultimate face-off against Lord Voldemort.'|E'https://static.metacritic.com/images/products/games/4/e48f97cdcb435ad9eb907eaa3d290633-98.jpg'|E'2020-11-29 22:10:41'
3185|E'MySims Kingdom'|E'2008-10-28'|8.2|76|E' !    !'|E'https://static.metacritic.com/images/products/games/8/bdbd1fe0fe5aca8cc6db497da2094bdf-98.jpg'|E'2020-11-29 22:10:41'
3186|E'NEVES Plus'|E'2009-06-22'|0.0|76|E'[WiiWare]  Try your hand at the newest puzzle craze to come out of Japan, NEVES Plus! Enhanced for WiiWare, NEVES Plus not only retains all the simple, mind-bending tangram-based game play from the original Nintendo DS version, but also includes new multiplayer modes wrapped up in an Egyptian theme. This time, you and up to three others can work together to move, rotate and flip the seven Lucky stones into each of the 500-plus silhouette puzzles. You can also challenge one another in new multiplayer modes such as Versus, Speed, Lucky Number and Party Mode. Whether you play every mode by yourself or with friends, NEVES Plus is set to charm you with harder-than-they-look silhouette puzzles. [Yuke''s]'|E'https://static.metacritic.com/images/products/games/6/7f49e50bf64c201a8a47f4e9bd153cf9-98.jpg'|E'2020-11-29 22:10:41'
3187|E'Scooby-Doo! and the Spooky Swamp'|E'2010-09-14'|8.9|76|E'In Scooby Doo! and the Spooky Swamp, Scooby-Doo, Shaggy, Daphne, Velma and Fred are on an all-new adventure to uncover the mystery behind a strange swamp girl and her peculiar cauldron of brew. Kids and their friends can travel beyond the swamp and into other haunted locales such as the snow covered Alpine village and the Southwestern ghost town to uncover more clues and solve the mystery of the strange brew.'|E'https://static.metacritic.com/images/products/games/7/7a85484e0f6e2026953f04e0026e24f2-98.jpg'|E'2020-11-29 22:10:41'
3188|E'Contra ReBirth'|E'2009-09-07'|8.5|76|E'[WiiWare]  In Contra Rebirth, Chief Salamander and his Neo-Salamander Force travel back to 1973 AD to invade Earth. They land in Central America and take control of the Shizuoka ruins on the Yucatan Peninsula. There, the aliens plan the destruction of all the "Contra" on Earth. The Galactic President calls on Lance Bean, a member of the elite "Contra" warriors to save the Earth, but his sudden disappearance jeopardizes the safety of the planet. Now, Bill Rizer and the samurai, Genbei Yagyu are the last hope for Earth and must pick up their weapons and defeat the evil Neo-Salamander Army before all is lost. Experience the fast paced action packed 2D side scrolling adventure that pioneered the Run''N Gun Genre. [Konami]'|E'https://static.metacritic.com/images/products/games/1/291120fc404ee0d8a0e532fc9bfd9cac-98.jpg'|E'2020-11-29 22:10:41'
3189|E'Bit.Trip Runner'|E'2010-05-17'|8.0|76|E'[WiiWare]  Race across the moon, kicking down crystal walls and sliding under chomping moon-slugs. Bound through the Robotic Mines and face off against the MinerMech. Dash through the Big City on a quest to find friends and defeat the final boss together. RUNNER is the fourth entry in the award-winning and critically acclaimed BIT.TRIP  series. You control CommanderVideo as he runs, jumps, slides and kicks. With exciting modern and retro challenges, you can move through more than 50 levels of game play. Chiptune supergroup Anamanaguchi makes a guest appearance. Join CommanderVideo on his most epic journey yet! [Aksys]'|E'https://static.metacritic.com/images/products/games/9/352fd2507f6cef6437e0a3338374a788-98.jpg'|E'2020-11-29 22:10:41'
